created_utc,order
2019-03-05 14:40:08,5496008
2019-03-05 15:03:06,5497386
2019-03-06 05:56:20,5550980
2019-03-06 08:02:44,5558564
2019-03-06 08:30:28,5560228
2019-03-06 11:02:10,5569330
2019-03-06 11:24:07,5570647
2019-03-06 11:25:11,5570711
2019-03-07 17:45:04,5679904
2019-03-12 07:53:36,6076416
2019-03-12 11:12:12,6088332
2019-03-12 11:18:57,6088737
2019-03-12 21:30:04,6125404
2019-03-13 08:34:20,6165260
2019-03-13 09:30:13,6168613
2019-03-14 05:41:59,6241319
2019-03-14 07:51:28,6249088
2019-03-14 20:33:00,6294780
2019-03-15 15:20:46,6362446
2019-03-16 19:51:02,6465062
2019-03-20 09:42:15,6774135
2019-03-20 10:28:15,6776895
2019-03-21 08:05:12,6854712
2019-03-21 10:16:40,6862600
2019-03-21 14:06:43,6876403
2019-03-21 15:28:26,6881306
2019-03-21 16:23:59,6884639
2019-03-22 14:50:20,6965420
2019-03-22 14:51:03,6965463
2019-03-22 15:55:03,6969303
2019-03-26 10:57:51,7297071
2019-03-26 11:00:09,7297209
2019-03-26 13:34:25,7306465
2019-03-27 09:27:06,7378026
2019-03-27 09:40:43,7378843
2019-03-27 10:15:47,7380947
2019-03-27 13:06:42,7391202
2019-03-27 19:05:25,7412725
2019-03-29 08:19:38,7546778
2019-03-29 08:54:30,7548870
2019-03-29 09:08:54,7549734
2019-03-29 15:04:57,7571097
2019-04-02 08:13:39,7892019
2019-04-02 08:13:39,7892019
2019-04-02 08:15:42,7892142
2019-04-02 08:15:42,7892142
2019-04-02 11:26:22,7903582
2019-04-03 08:54:59,7980899
2019-04-03 08:54:59,7980899
2019-04-03 10:07:12,7985232
2019-04-03 13:14:31,7996471
2019-04-03 16:37:45,8008665
2019-04-03 21:10:12,8025012
2019-04-03 21:14:19,8025259
2019-04-04 10:30:02,8073002
2019-04-04 11:50:59,8077859
2019-04-04 12:04:27,8078667
2019-04-04 12:46:18,8081178
2019-04-04 13:10:23,8082623
2019-04-04 13:18:56,8083136
2019-04-04 19:05:14,8103914
2019-04-05 08:59:00,8153940
2019-04-05 22:49:03,8203743
2019-04-07 10:56:48,8333808
2019-04-07 11:09:30,8334570
2019-04-07 11:16:04,8334964
2019-04-09 07:18:02,8493482
2019-04-09 09:38:11,8501891
2019-04-10 09:11:55,8586715
2019-04-10 11:54:12,8596452
2019-04-10 13:26:50,8602010
2019-04-11 07:27:41,8666861
2019-04-11 08:11:34,8669494
2019-04-11 11:37:18,8681838
2019-04-11 12:55:16,8686516
2019-04-16 13:26:23,9120383
2019-04-18 12:01:47,9288107
2019-04-18 12:13:03,9288783
2019-04-18 12:16:29,9288989
2019-04-18 14:15:52,9296152
2019-04-18 14:56:59,9298619
2019-04-18 14:59:33,9298773
2019-04-18 15:03:46,9299026
2019-04-18 15:15:13,9299713
2019-04-19 14:36:10,9383770
2019-04-19 14:36:10,9383770
2019-04-19 14:36:10,9383770
2019-04-19 14:36:40,9383800
2019-04-23 09:00:03,9709203
2019-04-23 09:11:23,9709883
2019-04-23 11:12:32,9717152
2019-04-23 11:50:38,9719438
2019-04-23 14:50:47,9730247
2019-04-23 14:54:10,9730450
2019-04-23 15:59:15,9734355
2019-04-23 16:05:28,9734728
2019-04-23 16:12:12,9735132
2019-04-23 16:15:25,9735325
2019-04-25 13:20:45,9897645
2019-04-27 10:46:18,10061178
2019-04-27 13:21:12,10070472
2019-04-28 10:04:41,10145081
2019-05-01 11:13:20,10408400
2019-05-02 11:08:35,10494515
2019-05-02 11:08:35,10494515
2019-05-02 11:08:35,10494515
2019-05-02 11:08:35,10494515
2019-05-02 11:20:26,10495226
2019-05-02 15:46:23,10511183
2019-05-02 15:46:23,10511183
2019-05-03 10:20:31,10578031
2019-05-03 11:10:26,10581026
2019-05-03 12:23:58,10585438
2019-05-03 12:28:58,10585738
2019-05-03 12:35:36,10586136
2019-05-03 17:23:38,10603418
2019-05-07 08:30:03,10917003
2019-05-07 08:30:03,10917003
2019-05-07 08:30:03,10917003
2019-05-07 10:21:59,10923719
2019-05-07 10:41:58,10924918
2019-05-07 11:03:23,10926203
2019-05-07 11:06:08,10926368
2019-05-07 11:54:02,10929242
2019-05-07 11:54:02,10929242
2019-05-08 00:42:08,10975328
2019-05-08 19:05:37,11041537
2019-05-08 19:06:05,11041565
2019-05-08 19:06:31,11041591
2019-05-09 13:12:21,11106741
2019-05-09 13:43:23,11108603
2019-05-09 18:42:57,11126577
2019-05-09 18:42:57,11126577
2019-05-09 18:42:57,11126577
2019-05-10 08:56:47,11177807
2019-05-10 12:20:47,11190047
2019-05-10 12:20:55,11190055
2019-05-10 14:05:09,11196309
2019-05-10 14:22:05,11197325
2019-05-10 14:30:21,11197821
2019-05-15 10:44:35,11616275
2019-05-15 10:55:22,11616922
2019-05-15 15:20:23,11632823
2019-05-16 10:19:24,11701164
2019-05-16 10:26:13,11701573
2019-05-16 11:06:38,11703998
2019-05-16 11:07:49,11704069
2019-05-16 11:37:15,11705835
2019-05-16 11:37:15,11705835
2019-05-16 11:37:15,11705835
2019-05-16 14:16:20,11715380
2019-05-17 08:37:10,11781430
2019-05-17 11:51:04,11793064
2019-05-21 08:07:11,12125231
2019-05-21 13:58:02,12146282
2019-05-21 16:54:20,12156860
2019-05-22 05:19:30,12201570
2019-05-23 09:57:42,12304662
2019-05-23 13:15:03,12316503
2019-05-23 14:57:48,12322668
2019-05-24 02:25:22,12363922
2019-05-28 05:52:17,12721937
2019-05-28 07:48:03,12728883
2019-05-28 09:31:37,12735097
2019-05-29 01:39:34,12793174
2019-05-29 07:06:50,12812810
2019-05-29 07:29:30,12814170
2019-05-29 07:44:51,12815091
2019-05-29 08:03:14,12816194
2019-05-29 12:33:54,12832434
2019-05-30 07:36:42,12901002
2019-05-30 08:10:11,12903011
2019-05-30 09:14:59,12906899
2019-05-30 09:16:56,12907016
2019-05-30 09:19:05,12907145
2019-05-30 14:56:27,12927387
2019-05-31 06:49:42,12984582
2019-05-31 06:53:30,12984810
2019-05-31 08:06:42,12989202
2019-05-31 14:32:12,13012332
2019-05-31 19:05:03,13028703
2019-06-01 07:16:38,13072598
2019-06-01 07:20:58,13072858
2019-06-05 11:35:39,13433739
2019-06-06 12:11:25,13522285
2019-06-06 12:56:32,13524992
2019-06-07 10:48:57,13603737
2019-06-07 11:10:47,13605047
2019-06-07 11:14:45,13605285
2019-06-07 11:45:36,13607136
2019-06-07 11:48:31,13607311
2019-06-07 12:15:47,13608947
2019-06-07 14:49:15,13618155
2019-06-07 14:51:13,13618273
2019-06-07 20:13:37,13637617
2019-06-08 16:17:04,13709824
2019-06-09 16:43:46,13797826
2019-06-11 01:24:53,13915493
2019-06-11 01:24:53,13915493
2019-06-11 05:27:16,13930036
2019-06-11 07:39:00,13937940
2019-06-11 11:03:47,13950227
2019-06-11 11:06:48,13950408
2019-06-11 21:01:44,13986104
2019-06-12 06:33:01,14020381
2019-06-12 12:25:34,14041534
2019-06-14 11:25:00,14210700
2019-06-14 12:32:37,14214757
2019-06-19 09:43:59,14636639
2019-06-19 10:30:47,14639447
2019-06-19 12:58:43,14648323
2019-06-20 08:04:41,14717081
2019-06-20 10:25:26,14725526
2019-06-20 10:25:26,14725526
2019-06-20 10:31:19,14725879
2019-06-20 10:37:58,14726278
2019-06-20 10:52:41,14727161
2019-06-20 16:06:19,14745979
2019-06-20 16:20:57,14746857
2019-06-20 21:41:51,14766111
2019-06-21 03:18:45,14786325
2019-06-21 08:57:40,14806660
2019-06-21 09:04:30,14807070
2019-06-21 10:17:31,14811451
2019-06-21 10:52:42,14813562
2019-06-21 14:49:00,14827740
2019-06-22 18:12:24,14926344
2019-06-23 13:38:45,14996325
2019-06-25 10:07:23,15156443
2019-06-25 10:50:12,15159012
2019-06-25 12:08:11,15163691
2019-06-26 04:42:51,15223371
2019-06-27 01:53:39,15299619
2019-06-27 02:42:18,15302538
2019-06-27 03:25:42,15305142
2019-06-27 04:30:47,15309047
2019-06-27 04:43:42,15309822
2019-06-27 06:23:45,15315825
2019-06-27 12:36:04,15338164
2019-06-27 12:52:22,15339142
2019-06-27 12:54:09,15339249
2019-06-27 14:44:41,15345881
2019-06-27 14:44:41,15345881
2019-06-28 04:13:20,15394400
2019-06-28 10:26:19,15416779
2019-06-28 11:16:13,15419773
2019-07-02 02:21:09,15733269
2019-07-02 02:28:43,15733723
2019-07-02 03:00:59,15735659
2019-07-02 08:23:38,15755018
2019-07-02 15:31:57,15780717
2019-07-03 01:17:15,15815835
2019-07-03 06:18:14,15833894
2019-07-03 06:47:32,15835652
2019-07-03 06:52:15,15835935
2019-07-03 13:23:53,15859433
2019-07-03 16:43:17,15871397
2019-07-05 07:58:31,16012711
2019-07-05 12:40:25,16029625
2019-07-05 13:00:26,16030826
2019-07-06 06:28:30,16093710
2019-07-09 04:10:21,16344621
2019-07-09 06:19:32,16352372
2019-07-09 14:10:21,16380621
2019-07-09 14:45:45,16382745
2019-07-11 07:41:00,16530060
2019-07-16 07:36:25,16961785
2019-07-17 15:29:41,17076581
2019-07-18 13:55:59,17157359
2019-07-23 04:21:14,17554874
2019-07-23 04:21:24,17554884
2019-07-24 10:49:46,17664586
2019-07-25 08:24:34,17742274
2019-07-25 10:44:58,17750698
2019-07-25 15:55:11,17769311
2019-07-25 16:03:22,17769802
2019-07-30 11:14:30,18184470
2019-07-30 12:22:51,18188571
2019-08-02 13:58:19,18453499
2019-08-06 13:38:27,18797907
2019-08-08 13:27:14,18970034
2019-08-08 16:58:44,18982724
2019-08-08 16:58:44,18982724
2019-08-13 12:44:38,19399478
2019-08-13 12:51:33,19399893
2019-08-13 14:56:53,19407413
2019-08-14 03:18:16,19451896
2019-08-14 10:34:44,19478084
2019-08-16 12:46:24,19658784
2019-08-16 13:15:12,19660512
2019-08-22 09:36:44,20165804
2019-08-23 08:14:38,20247278
2019-08-23 20:22:09,20290929
2019-08-27 08:40:35,20594435
2019-08-27 09:10:25,20596225
2019-08-27 09:29:41,20597381
2019-08-29 10:10:49,20772649
2019-08-29 13:45:50,20785550
2019-08-30 07:23:54,20849034
2019-09-03 07:26:45,21194805
2019-09-03 07:26:45,21194805
2019-09-03 07:26:45,21194805
2019-09-03 07:26:45,21194805
2019-09-03 07:26:45,21194805
2019-09-03 08:23:03,21198183
2019-09-03 09:54:54,21203694
2019-09-03 18:16:33,21233793
2019-09-03 20:06:19,21240379
2019-09-04 08:37:12,21285432
2019-09-05 09:11:44,21373904
2019-09-06 07:58:40,21455920
2019-09-06 08:10:43,21456643
2019-09-06 10:29:45,21464985
2019-09-10 09:54:32,21808472
2019-09-10 10:29:10,21810550
2019-09-11 08:43:10,21890590
2019-09-12 08:16:12,21975372
2019-09-12 12:32:37,21990757
2019-09-12 13:54:14,21995654
2019-09-12 22:06:52,22025212
2019-09-13 07:20:15,22058415
2019-09-13 10:27:36,22069656
2019-09-17 14:17:22,22429042
2019-09-18 08:00:12,22492812
2019-09-18 08:07:56,22493276
2019-09-18 14:09:46,22514986
2019-09-18 14:13:32,22515212
2019-09-19 13:11:21,22597881
2019-09-20 18:19:16,22702756
2019-09-24 09:15:26,23015726
2019-09-24 10:57:07,23021827
2019-09-24 10:57:07,23021827
2019-09-24 14:14:03,23033643
2019-09-24 15:10:56,23037056
2019-09-25 09:17:12,23102232
2019-09-25 12:24:27,23113467
2019-09-25 12:40:39,23114439
2019-09-26 05:52:54,23176374
2019-09-26 11:30:45,23196645
2019-09-26 12:03:32,23198612
2019-09-26 12:24:52,23199892
2019-09-26 12:46:26,23201186
2019-09-27 00:50:35,23244635
2019-09-27 07:25:13,23268313
2019-09-27 09:17:09,23275029
2019-09-27 12:02:48,23284968
2019-09-27 12:22:15,23286135
2019-09-27 13:22:31,23289751
2019-09-27 14:37:20,23294240
2019-09-27 15:07:30,23296050
2019-10-01 00:29:08,23588948
2019-10-01 00:29:08,23588948
2019-10-01 03:34:31,23600071
2019-10-01 03:36:54,23600214
2019-10-01 09:08:28,23620108
2019-10-01 11:00:13,23626813
2019-10-01 15:15:56,23642156
2019-10-02 05:15:28,23692528
2019-10-02 07:25:21,23700321
2019-10-02 10:27:15,23711235
2019-10-02 13:19:48,23721588
2019-10-03 07:06:35,23785595
2019-10-03 07:28:10,23786890
2019-10-03 08:31:33,23790693
2019-10-03 12:08:56,23803736
2019-10-03 15:07:08,23814428
2019-10-03 16:07:13,23818033
2019-10-03 16:07:13,23818033
2019-10-03 16:07:13,23818033
2019-10-03 16:07:13,23818033
2019-10-04 06:51:03,23871063
2019-10-04 08:20:49,23876449
2019-10-04 08:20:49,23876449
2019-10-04 09:21:10,23880070
2019-10-04 10:33:00,23884380
2019-10-04 13:42:49,23895769
2019-10-08 06:21:11,24214871
2019-10-08 09:52:39,24227559
2019-10-08 09:52:39,24227559
2019-10-08 09:52:39,24227559
2019-10-08 10:56:27,24231387
2019-10-09 05:39:03,24298743
2019-10-09 07:13:47,24304427
2019-10-09 12:19:44,24322784
2019-10-09 13:17:44,24326264
2019-10-09 14:32:32,24330752
2019-10-09 14:34:56,24330896
2019-10-09 15:55:26,24335726
2019-10-09 18:04:09,24343449
2019-10-09 18:04:09,24343449
2019-10-09 18:04:09,24343449
2019-10-10 05:43:04,24385384
2019-10-10 07:49:00,24392940
2019-10-10 07:56:21,24393381
2019-10-10 12:55:46,24411346
2019-10-10 13:00:52,24411652
2019-10-11 07:24:34,24477874
2019-10-11 10:46:52,24490012
2019-10-11 10:59:12,24490752
2019-10-11 11:41:45,24493305
2019-10-11 11:53:53,24494033
2019-10-11 11:53:53,24494033
2019-10-11 13:47:50,24500870
2019-10-15 12:07:53,24840473
2019-10-15 13:45:00,24846300
2019-10-16 06:31:02,24906662
2019-10-16 06:51:24,24907884
2019-10-16 08:06:16,24912376
2019-10-16 12:58:29,24929909
2019-10-17 05:30:25,24989425
2019-10-17 05:45:10,24990310
2019-10-17 05:53:16,24990796
2019-10-17 06:08:26,24991706
2019-10-17 06:19:25,24992365
2019-10-17 08:14:06,24999246
2019-10-17 14:38:04,25022284
2019-10-18 06:09:33,25078173
2019-10-18 07:50:42,25084242
2019-10-18 09:49:08,25091348
2019-10-18 12:10:13,25099813
2019-10-18 13:12:13,25103533
2019-10-19 14:18:58,25193938
2019-10-20 07:16:27,25254987
2019-10-22 07:51:25,25429885
2019-10-22 11:49:50,25444190
2019-10-22 12:46:38,25447598
2019-10-22 16:35:31,25461331
2019-10-22 20:12:48,25474368
2019-10-23 08:48:22,25519702
2019-10-24 20:04:11,25646651
2019-10-24 20:13:44,25647224
2019-10-27 18:13:10,25899190
2019-10-27 18:13:10,25899190
2019-10-29 14:20:59,26058059
2019-10-29 17:22:18,26068938
2019-10-29 17:25:04,26069104
2019-10-29 17:31:08,26069468
2019-10-29 17:36:32,26069792
2019-10-29 17:38:00,26069880
2019-10-29 17:38:58,26069938
2019-10-29 17:39:34,26069974
2019-10-29 17:44:07,26070247
2019-10-29 17:50:09,26070609
2019-10-29 17:58:47,26071127
2019-10-29 18:00:50,26071250
2019-10-29 18:04:26,26071466
2019-10-30 10:29:14,26130554
2019-10-30 13:17:38,26140658
2019-10-31 15:02:20,26233340
2019-10-31 15:07:20,26233640
2019-11-01 13:32:56,26314376
2019-11-01 13:46:44,26315204
2019-11-02 15:43:37,26408617
2019-11-05 14:49:43,26664583
2019-11-06 07:39:14,26725154
2019-11-06 10:28:21,26735301
2019-11-06 11:44:18,26739858
2019-11-06 17:30:09,26760609
2019-11-07 04:12:20,26799140
2019-11-07 09:35:37,26818537
2019-11-07 14:42:54,26836974
2019-11-07 14:57:38,26837858
2019-11-08 02:45:38,26880338
2019-11-10 06:03:05,27064985
2019-11-10 06:07:14,27065234
2019-11-10 10:39:18,27081558
2019-11-12 03:35:25,27228925
2019-11-12 03:39:54,27229194
2019-11-12 06:41:01,27240061
2019-11-12 09:29:38,27250178
2019-11-12 09:31:27,27250287
2019-11-12 09:35:03,27250503
2019-11-12 09:40:55,27250855
2019-11-12 09:45:29,27251129
2019-11-12 10:10:46,27252646
2019-11-12 11:33:19,27257599
2019-11-12 14:07:26,27266846
2019-11-12 15:05:04,27270304
2019-11-12 23:35:28,27300928
2019-11-13 08:04:35,27331475
2019-11-14 03:55:10,27402910
2019-11-14 12:04:54,27432294
2019-11-14 12:04:54,27432294
2019-11-14 15:05:06,27443106
2019-11-14 15:43:07,27445387
2019-11-14 17:44:03,27452643
2019-11-14 17:51:30,27453090
2019-11-15 14:54:17,27528857
2019-11-16 05:47:15,27582435
2019-11-16 14:27:56,27613676
2019-11-16 14:33:38,27614018
2019-11-16 14:59:36,27615576
2019-11-16 15:19:58,27616798
2019-11-16 16:01:38,27619298
2019-11-19 09:57:07,27856627
2019-11-19 12:42:09,27866529
2019-11-19 19:14:48,27890088
2019-11-19 21:30:28,27898228
2019-11-20 12:56:04,27953764
2019-11-21 07:08:38,28019318
2019-11-21 10:16:52,28030612
2019-11-21 14:29:49,28045789
2019-11-21 19:41:01,28064461
2019-11-21 19:48:29,28064909
2019-11-22 04:51:44,28097504
2019-11-22 11:57:45,28123065
2019-11-22 12:08:14,28123694
2019-11-22 12:28:37,28124917
2019-11-22 12:52:33,28126353
2019-11-22 14:05:21,28130721
2019-11-22 15:40:31,28136431
2019-11-22 15:57:06,28137426
2019-11-22 16:45:29,28140329
2019-11-23 14:12:27,28217547
2019-11-23 16:27:55,28225675
2019-11-23 18:01:14,28231274
2019-11-23 22:02:31,28245751
2019-11-23 22:03:36,28245816
2019-11-24 10:04:03,28289043
2019-11-26 03:02:35,28436555
2019-11-26 06:27:58,28448878
2019-11-26 11:17:37,28466257
2019-11-26 11:44:05,28467845
2019-11-26 12:07:46,28469266
2019-11-26 13:51:53,28475513
2019-11-27 07:03:48,28537428
2019-11-27 07:51:04,28540264
2019-11-27 08:15:28,28541728
2019-11-27 08:40:09,28543209
2019-11-27 10:40:04,28550404
2019-11-27 11:31:48,28553508
2019-11-27 11:46:09,28554369
2019-11-27 15:52:11,28569131
2019-11-28 05:05:01,28616701
2019-11-28 08:58:22,28630702
2019-11-28 09:01:33,28630893
2019-11-28 13:41:38,28647698
2019-11-28 13:52:11,28648331
2019-11-28 14:06:33,28649193
2019-11-28 14:08:55,28649335
2019-11-28 14:56:16,28652176
2019-11-28 15:26:53,28654013
2019-11-29 05:55:58,28706158
2019-11-29 06:04:46,28706686
2019-11-29 06:36:13,28708573
2019-11-29 10:38:53,28723133
2019-11-29 11:20:47,28725647
2019-11-29 15:17:43,28739863
2019-11-29 16:36:52,28744612
2019-12-03 06:25:30,29053530
2019-12-03 12:11:37,29074297
2019-12-03 12:27:45,29075265
2019-12-03 17:34:54,29093694
2019-12-03 17:39:54,29093994
2019-12-03 17:44:19,29094259
2019-12-04 05:37:27,29137047
2019-12-04 05:40:14,29137214
2019-12-04 05:57:42,29138262
2019-12-04 17:26:46,29179606
2019-12-04 17:32:36,29179956
2019-12-05 15:46:17,29259977
2019-12-05 17:35:26,29266526
2019-12-07 08:16:20,29405780
2019-12-10 08:42:45,29666565
2019-12-10 09:22:53,29668973
2019-12-10 09:30:41,29669441
2019-12-10 11:41:51,29677311
2019-12-10 11:49:31,29677771
2019-12-10 12:44:47,29681087
2019-12-10 15:18:51,29690331
2019-12-10 16:08:46,29693326
2019-12-10 17:14:09,29697249
2019-12-11 11:39:01,29763541
2019-12-11 11:50:28,29764228
2019-12-11 14:32:44,29773964
2019-12-12 03:51:29,29821889
2019-12-12 03:55:31,29822131
2019-12-12 06:54:37,29832877
2019-12-12 09:04:12,29840652
2019-12-12 09:59:15,29843955
2019-12-12 16:02:04,29865724
2019-12-13 07:03:13,29919793
2019-12-13 07:14:49,29920489
2019-12-13 11:48:22,29936902
2019-12-13 12:08:37,29938117
2019-12-13 13:15:39,29942139
2019-12-13 14:10:01,29945401
2019-12-14 14:38:34,30033514
2019-12-14 14:38:34,30033514
2019-12-15 10:24:04,30104644
2019-12-15 11:50:12,30109812
2019-12-15 11:52:14,30109934
2019-12-15 12:00:43,30110443
2019-12-15 12:06:06,30110766
2019-12-15 14:44:56,30120296
2019-12-15 14:44:56,30120296
2019-12-15 15:41:59,30123719
2019-12-15 15:51:46,30124306
2019-12-17 02:43:50,30249830
2019-12-17 05:38:37,30260317
2019-12-17 08:12:34,30269554
2019-12-17 11:33:40,30281620
2019-12-17 11:35:18,30281718
2019-12-17 13:27:24,30288444
2019-12-17 14:26:06,30291966
2019-12-18 05:40:21,30346821
2019-12-18 11:46:51,30368811
2019-12-18 11:48:32,30368912
2019-12-18 14:58:47,30380327
2019-12-18 19:17:35,30395855
2019-12-18 19:17:35,30395855
2019-12-19 07:24:11,30439451
2019-12-19 09:34:00,30447240
2019-12-19 13:02:07,30459727
2019-12-20 05:53:40,30520420
2019-12-20 11:57:51,30542271
2019-12-20 13:07:39,30546459
2019-12-20 13:35:09,30548109
2019-12-20 16:30:50,30558650
2019-12-24 10:30:16,30882616
2019-12-24 14:07:56,30895676
2019-12-25 08:22:54,30961374
2019-12-25 14:36:29,30983789
2019-12-26 09:06:11,31050371
2019-12-26 09:36:49,31052209
2019-12-26 10:13:19,31054399
2019-12-26 12:46:40,31063600
2019-12-27 06:46:48,31128408
2019-12-28 06:57:15,31215435
2019-12-28 10:28:21,31228101
2019-12-29 09:16:45,31310205
2019-12-29 12:01:11,31320071
